"","X","Y","Z","loc","jaar"
"1:1533",203846.326,186997.954,20.599,"schurfert3-31","2019"
"1:1534",203845.97,186998.887,20.575,"schurfert3-32","2019"
"1:1535",203845.483,186999.789,20.332,"schurfert3-33","2019"
"1:1536",203845.244,187001.128,20.008,"schurfert3-34","2019"
"1:1537",203845.168,187001.347,20.439,"schurfert3-35","2019"
"1:1538",203849.647,186998.829,20.335,"schurfert3-36","2019"
"1:1539",203849.686,187000.128,19.823,"schurfert3-37","2019"
"1:1540",203849.535,187001.782,19.564,"schurfert3-38","2019"
"1:1541",203849.212,187003.18,19.623,"schurfert3-39","2019"
"1:1542",203849.097,187004.256,20.142,"schurfert3-40","2019"
"1:1543",203853.306,186998.821,20.189,"schurfert3-41","2019"
"1:1544",203853.344,186999.792,19.204,"schurfert3-42","2019"
"1:1545",203853.245,187000.699,19.035,"schurfert3-43","2019"
"1:1546",203854.606,187001.965,19.006,"schurfert3-44","2019"
"1:1547",203855.049,187003.97,20.089,"schurfert3-45","2019"
"1:1548",203857.15,186998.137,19.988,"schurfert3-46","2019"
"1:1549",203857.435,186998.978,19.684,"schurfert3-47","2019"
"1:1550",203857.748,186999.721,19.478,"schurfert3-48","2019"
"1:1551",203857.921,187000.727,19.516,"schurfert3-49","2019"
"1:1552",203858.73,187001.804,20.334,"schurfert3-50","2019"
"1:1553",203860.334,186997.091,20.356,"schurfert3-51","2019"
"1:1554",203860.804,186997.716,20.402,"schurfert3-52","2019"
"1:1555",203861.426,186998.411,20.38,"schurfert3-53","2019"
"1:1556",203861.949,186999.274,20.371,"schurfert3-54","2019"
"1:1557",203862.601,187000.123,20.669,"schurfert3-55","2019"
"1:1558",203863.203,186995.211,20.471,"schurfert3-56","2019"
"1:1559",203863.789,186995.566,20.365,"schurfert3-57","2019"
"1:1560",203864.412,186996.174,20.377,"schurfert3-58","2019"
"1:1561",203864.955,186997.044,20.186,"schurfert3-59","2019"
"1:1562",203865.78,186997.823,20.498,"schurfert3-60","2019"
"1:1563",203865.457,186992.985,20.16,"schurfert3-61","2019"
"1:1564",203865.946,186993.492,20.047,"schurfert3-62","2019"
"1:1565",203866.746,186994.07,20.098,"schurfert3-63","2019"
"1:1566",203867.781,186994.751,20.186,"schurfert3-64","2019"
"1:1567",203868.534,186995.448,20.508,"schurfert3-65","2019"
"1:1568",203867.566,186989.958,20.48,"schurfert3-66","2019"
"1:1569",203868.15,186990.525,20.072,"schurfert3-67","2019"
"1:1570",203868.854,186991.504,19.882,"schurfert3-68","2019"
"1:1571",203869.706,186992.203,19.792,"schurfert3-69","2019"
"1:1572",203870.366,186993.032,20.043,"schurfert3-70","2019"
"1:1573",203869.51,186988.014,19.718,"schurfert3-71","2019"
"1:1574",203870.039,186988.784,19.575,"schurfert3-72","2019"
"1:1575",203870.76,186989.764,19.685,"schurfert3-73","2019"
"1:1576",203871.313,186990.531,19.971,"schurfert3-74","2019"
"1:1577",203872.011,186991.491,20.279,"schurfert3-75","2019"
"1:1578",203906.853,187003.486,20.463,"schurfert4-1","2019"
"1:1579",203906.04,187003.682,20.421,"schurfert4-2","2019"
"1:1580",203904.827,187004.129,20.336,"schurfert4-3","2019"
"1:1581",203903.76,187004.6,20.364,"schurfert4-4","2019"
"1:1582",203902.559,187005.036,20.377,"schurfert4-5","2019"
"1:1583",203907.389,187006.349,20.525,"schurfert4-6","2019"
"1:1584",203906.419,187006.567,20.373,"schurfert4-7","2019"
"1:1585",203905.257,187006.77,20.4,"schurfert4-8","2019"
"1:1586",203904.203,187006.951,20.42,"schurfert4-9","2019"
"1:1587",203903.136,187007.107,20.389,"schurfert4-10","2019"
"1:1588",203907.356,187009.188,20.521,"schurfert4-11","2019"
"1:1589",203906.532,187009.245,20.427,"schurfert4-12","2019"
"1:1590",203905.222,187009.285,20.439,"schurfert4-13","2019"
"1:1591",203904.043,187009.403,20.379,"schurfert4-14","2019"
"1:1592",203903.026,187009.434,20.381,"schurfert4-15","2019"
"1:1593",203907.112,187012.243,20.538,"schurfert4-16","2019"
"1:1594",203906.232,187012.203,20.502,"schurfert4-17","2019"
"1:1595",203905.02,187011.982,20.438,"schurfert4-18","2019"
"1:1596",203903.79,187011.857,20.424,"schurfert4-19","2019"
"1:1597",203902.672,187011.815,20.407,"schurfert4-20","2019"
"1:1598",203906.448,187015.726,20.551,"schurfert4-21","2019"
"1:1599",203905.487,187015.718,20.422,"schurfert4-22","2019"
"1:1600",203904.29,187015.638,20.443,"schurfert4-23","2019"
"1:1601",203903.076,187015.478,20.413,"schurfert4-24","2019"
"1:1602",203902.023,187015.44,20.389,"schurfert4-25","2019"
"1:1603",203906.145,187019.378,20.556,"schurfert4-26","2019"
"1:1604",203905.298,187019.657,20.425,"schurfert4-27","2019"
"1:1605",203904.253,187019.712,20.412,"schurfert4-28","2019"
"1:1606",203902.966,187019.667,20.422,"schurfert4-29","2019"
"1:1607",203901.8,187019.338,20.41,"schurfert4-30","2019"
"1:1608",203906.407,187022.511,20.56,"schurfert4-31","2019"
"1:1609",203905.538,187022.547,20.45,"schurfert4-32","2019"
"1:1610",203904.153,187022.519,20.419,"schurfert4-33","2019"
"1:1611",203902.848,187022.447,20.424,"schurfert4-34","2019"
"1:1612",203901.651,187022.28,20.441,"schurfert4-35","2019"
"1:1613",203906.042,187025.729,20.617,"schurfert4-36","2019"
"1:1614",203905.171,187025.644,20.515,"schurfert4-37","2019"
"1:1615",203903.828,187025.344,20.415,"schurfert4-38","2019"
"1:1616",203902.574,187025.215,20.354,"schurfert4-39","2019"
"1:1617",203901.458,187025.076,20.384,"schurfert4-40","2019"
"1:1618",203905.476,187028.707,20.589,"schurfert4-41","2019"
"1:1619",203904.542,187028.594,20.403,"schurfert4-42","2019"
"1:1620",203903.217,187028.374,20.384,"schurfert4-43","2019"
"1:1621",203901.99,187028.184,20.358,"schurfert4-44","2019"
"1:1622",203900.848,187028.047,20.592,"schurfert4-45","2019"
"1:1623",203904.878,187031.862,20.563,"schurfert4-46","2019"
"1:1624",203903.838,187031.794,20.484,"schurfert4-47","2019"
"1:1625",203902.728,187031.548,20.408,"schurfert4-48","2019"
"1:1626",203901.478,187031.398,20.376,"schurfert4-49","2019"
"1:1627",203900.424,187031.208,20.478,"schurfert4-50","2019"
"1:1628",203904.202,187035.614,20.689,"schurfert4-51","2019"
"1:1629",203903.348,187035.702,20.563,"schurfert4-52","2019"
"1:1630",203902.044,187035.618,20.402,"schurfert4-53","2019"
"1:1631",203900.656,187035.444,20.383,"schurfert4-54","2019"
"1:1632",203899.033,187035.572,20.449,"schurfert4-55","2019"
"1:1633",203903.949,187039.353,20.691,"schurfert4-56","2019"
"1:1634",203902.875,187039.543,20.508,"schurfert4-57","2019"
"1:1635",203901.932,187039.646,20.357,"schurfert4-58","2019"
"1:1636",203900.85,187039.657,20.288,"schurfert4-59","2019"
"1:1637",203899.788,187039.8,20.358,"schurfert4-60","2019"
"1:1638",203904.101,187042.706,20.665,"schurfert4-61","2019"
"1:1639",203903.221,187042.945,20.51,"schurfert4-62","2019"
"1:1640",203902.221,187043.24,20.286,"schurfert4-63","2019"
"1:1641",203901.027,187043.461,20.286,"schurfert4-64","2019"
"1:1642",203899.812,187043.529,20.393,"schurfert4-65","2019"
"1:1643",203904.948,187046.096,20.673,"schurfert4-66","2019"
"1:1644",203904.1,187046.231,20.521,"schurfert4-67","2019"
"1:1645",203902.949,187046.407,20.406,"schurfert4-68","2019"
"1:1646",203901.837,187046.57,20.343,"schurfert4-69","2019"
"1:1647",203900.486,187046.754,20.478,"schurfert4-70","2019"
"1:1648",203905.433,187049.284,20.575,"schurfert4-71","2019"
"1:1649",203904.59,187049.41,20.416,"schurfert4-72","2019"
"1:1650",203903.484,187049.418,20.304,"schurfert4-73","2019"
"1:1651",203902.519,187049.617,20.398,"schurfert4-74","2019"
"1:1652",203901.067,187049.718,20.489,"schurfert4-75","2019"
"1:1653",203937.275,187091.92,20.59,"schurfert5-1","2019"
"1:1654",203936.545,187092.579,20.485,"schurfert5-2","2019"
"1:1655",203935.664,187093.288,20.424,"schurfert5-3","2019"
"1:1656",203934.928,187093.939,20.408,"schurfert5-4","2019"
"1:1657",203934.268,187094.51,20.43,"schurfert5-5","2019"
"1:1658",203939.361,187094.72,20.688,"schurfert5-6","2019"
"1:1659",203938.721,187095.26,20.45,"schurfert5-7","2019"
"1:1660",203937.79,187095.898,20.425,"schurfert5-8","2019"
"1:1661",203936.897,187096.456,20.423,"schurfert5-9","2019"
"1:1662",203936.082,187097.332,20.39,"schurfert5-10","2019"
"1:1663",203941.193,187097.29,20.719,"schurfert5-11","2019"
"1:1664",203940.487,187097.903,20.547,"schurfert5-12","2019"
"1:1665",203939.568,187098.466,20.417,"schurfert5-13","2019"
"1:1666",203938.581,187099.136,20.363,"schurfert5-14","2019"
"1:1667",203937.637,187099.652,20.315,"schurfert5-15","2019"
"1:1668",203943.221,187100.148,20.815,"schurfert5-16","2019"
"1:1669",203942.552,187100.799,20.635,"schurfert5-17","2019"
"1:1670",203941.448,187101.429,20.378,"schurfert5-18","2019"
"1:1671",203940.445,187102.25,20.357,"schurfert5-19","2019"
"1:1672",203939.462,187103.055,20.386,"schurfert5-20","2019"
"1:1673",203945.973,187102.789,20.757,"schurfert5-21","2019"
"1:1674",203945.529,187103.586,20.525,"schurfert5-22","2019"
"1:1675",203944.846,187104.635,20.394,"schurfert5-23","2019"
"1:1676",203944.21,187105.495,20.31,"schurfert5-24","2019"
"1:1677",203943.25,187106.681,20.281,"schurfert5-25","2019"
"1:1678",203949.643,187104.588,20.77,"schurfert5-26","2019"
"1:1679",203949.214,187105.609,20.575,"schurfert5-27","2019"
"1:1680",203948.634,187106.743,20.363,"schurfert5-28","2019"
"1:1681",203948.305,187107.822,20.346,"schurfert5-29","2019"
"1:1682",203947.846,187108.852,20.402,"schurfert5-30","2019"
"1:1683",203952.752,187106.199,20.695,"schurfert5-31","2019"
"1:1684",203952.44,187107.142,20.477,"schurfert5-32","2019"
"1:1685",203952.185,187108.067,20.385,"schurfert5-33","2019"
"1:1686",203951.879,187109.353,20.293,"schurfert5-34","2019"
"1:1687",203951.518,187110.173,20.429,"schurfert5-35","2019"
"1:1688",203955.939,187107.039,20.775,"schurfert5-36","2019"
"1:1689",203955.733,187108.089,20.618,"schurfert5-37","2019"
"1:1690",203955.415,187109.327,20.183,"schurfert5-38","2019"
"1:1691",203955.112,187110.479,20.225,"schurfert5-39","2019"
"1:1692",203954.855,187111.585,20.392,"schurfert5-40","2019"
"1:1693",203959.591,187107.021,20.634,"schurfert5-41","2019"
"1:1694",203959.911,187107.973,20.511,"schurfert5-42","2019"
"1:1695",203960.529,187109.028,20.446,"schurfert5-43","2019"
"1:1696",203961.187,187110.171,20.437,"schurfert5-44","2019"
"1:1697",203961.864,187110.918,20.36,"schurfert5-45","2019"
"1:1698",203963.325,187105.004,20.513,"schurfert5-46","2019"
"1:1699",203964.252,187105.574,20.379,"schurfert5-47","2019"
"1:1700",203964.943,187106.267,20.343,"schurfert5-48","2019"
"1:1701",203965.822,187107.18,20.469,"schurfert5-49","2019"
"1:1702",203966.31,187108.158,20.507,"schurfert5-50","2019"
"1:1703",203966.057,187101.856,20.455,"schurfert5-51","2019"
"1:1704",203966.936,187102.056,20.509,"schurfert5-52","2019"
"1:1705",203967.83,187102.229,20.471,"schurfert5-53","2019"
"1:1706",203969.191,187102.581,20.554,"schurfert5-54","2019"
"1:1707",203970.637,187102.99,20.607,"schurfert5-55","2019"
"1:1708",203966.791,187097.899,20.506,"schurfert5-56","2019"
"1:1709",203967.618,187097.926,20.4,"schurfert5-57","2019"
"1:1710",203968.787,187098.149,20.498,"schurfert5-58","2019"
"1:1711",203970.02,187098.495,20.516,"schurfert5-59","2019"
"1:1712",203971.231,187098.985,20.684,"schurfert5-60","2019"
"1:1713",203967.668,187095.275,20.468,"schurfert5-61","2019"
"1:1714",203968.488,187095.371,20.36,"schurfert5-62","2019"
"1:1715",203969.761,187095.738,20.458,"schurfert5-63","2019"
"1:1716",203970.833,187096.091,20.517,"schurfert5-64","2019"
"1:1717",203972.021,187096.576,20.755,"schurfert5-65","2019"
"1:1718",203969.194,187091.97,20.364,"schurfert5-66","2019"
"1:1719",203970.194,187092.101,20.41,"schurfert5-67","2019"
"1:1720",203971.312,187092.136,20.506,"schurfert5-68","2019"
"1:1721",203972.409,187092.334,20.541,"schurfert5-69","2019"
"1:1722",203973.734,187092.579,20.839,"schurfert5-70","2019"
"1:1723",203969.747,187088.563,20.432,"schurfert5-71","2019"
"1:1724",203970.563,187088.573,20.307,"schurfert5-72","2019"
"1:1725",203971.701,187088.72,20.447,"schurfert5-73","2019"
"1:1726",203972.92,187088.784,20.515,"schurfert5-74","2019"
"1:1727",203974.133,187088.926,20.835,"schurfert5-75","2019"
"1:1728",204021.379,187056.259,20.65,"schurfert6-1","2019"
"1:1729",204021.906,187057.016,20.49,"schurfert6-2","2019"
"1:1730",204022.452,187058.019,20.486,"schurfert6-3","2019"
"1:1731",204023.099,187058.957,20.466,"schurfert6-4","2019"
"1:1732",204023.421,187059.946,20.354,"schurfert6-5","2019"
"1:1733",204024.251,187054.717,20.628,"schurfert6-6","2019"
"1:1734",204024.849,187055.6,20.517,"schurfert6-7","2019"
"1:1735",204025.205,187056.491,20.535,"schurfert6-8","2019"
"1:1736",204025.847,187057.479,20.393,"schurfert6-9","2019"
"1:1737",204026.587,187058.564,20.481,"schurfert6-10","2019"
"1:1738",204027.329,187053.052,20.618,"schurfert6-11","2019"
"1:1739",204027.881,187053.886,20.538,"schurfert6-12","2019"
"1:1740",204028.517,187054.828,20.516,"schurfert6-13","2019"
"1:1741",204029.155,187055.824,20.414,"schurfert6-14","2019"
"1:1742",204029.668,187056.656,20.407,"schurfert6-15","2019"
"1:1743",204030.145,187051.439,20.619,"schurfert6-16","2019"
"1:1744",204030.701,187052.232,20.532,"schurfert6-17","2019"
"1:1745",204031.315,187053.004,20.537,"schurfert6-18","2019"
"1:1746",204031.83,187054.161,20.453,"schurfert6-19","2019"
"1:1747",204032.77,187055.411,20.567,"schurfert6-20","2019"
"1:1748",204033.033,187050.022,20.594,"schurfert6-21","2019"
"1:1749",204033.581,187050.656,20.451,"schurfert6-22","2019"
"1:1750",204034.002,187051.556,20.523,"schurfert6-23","2019"
"1:1751",204034.704,187052.491,20.535,"schurfert6-24","2019"
"1:1752",204035.382,187053.373,20.56,"schurfert6-25","2019"
"1:1753",204035.833,187048.181,20.456,"schurfert6-26","2019"
"1:1754",204036.5,187048.826,20.395,"schurfert6-27","2019"
"1:1755",204036.926,187049.678,20.491,"schurfert6-28","2019"
"1:1756",204037.512,187050.694,20.526,"schurfert6-29","2019"
"1:1757",204038.292,187051.589,20.57,"schurfert6-30","2019"
"1:1758",204038.652,187046.325,20.561,"schurfert6-31","2019"
"1:1759",204039.213,187047.114,20.403,"schurfert6-32","2019"
"1:1760",204039.954,187048.035,20.434,"schurfert6-33","2019"
"1:1761",204040.568,187048.96,20.578,"schurfert6-34","2019"
"1:1762",204041.191,187050.035,20.653,"schurfert6-35","2019"
"1:1763",204041.488,187044.051,20.473,"schurfert6-36","2019"
"1:1764",204042.179,187044.824,20.468,"schurfert6-37","2019"
"1:1765",204042.874,187046.006,20.545,"schurfert6-38","2019"
"1:1766",204043.381,187047.096,20.603,"schurfert6-39","2019"
"1:1767",204044.036,187048.285,20.781,"schurfert6-40","2019"
"1:1768",204044.324,187042.19,20.438,"schurfert6-41","2019"
"1:1769",204044.91,187042.949,20.231,"schurfert6-42","2019"
"1:1770",204045.797,187044.057,20.445,"schurfert6-43","2019"
"1:1771",204046.548,187044.827,20.628,"schurfert6-44","2019"
"1:1772",204047.115,187045.764,20.718,"schurfert6-45","2019"
"1:1773",204047.139,187040.369,20.535,"schurfert6-46","2019"
"1:1774",204047.845,187041.194,20.311,"schurfert6-47","2019"
"1:1775",204048.44,187042.101,20.389,"schurfert6-48","2019"
"1:1776",204049.114,187043.009,20.481,"schurfert6-49","2019"
"1:1777",204049.534,187044.321,20.812,"schurfert6-50","2019"
"1:1778",204049.757,187038.731,20.337,"schurfert6-51","2019"
"1:1779",204050.389,187039.612,20.324,"schurfert6-52","2019"
"1:1780",204050.943,187040.949,20.408,"schurfert6-53","2019"
"1:1781",204051.444,187041.946,20.527,"schurfert6-54","2019"
"1:1782",204051.966,187042.879,20.82,"schurfert6-55","2019"
"1:1783",204052.611,187037.447,20.273,"schurfert6-56","2019"
"1:1784",204053.245,187038.29,20.191,"schurfert6-57","2019"
"1:1785",204053.415,187039.391,20.396,"schurfert6-58","2019"
"1:1786",204053.968,187040.294,20.383,"schurfert6-59","2019"
"1:1787",204054.432,187041.395,20.728,"schurfert6-60","2019"
"1:1788",204055.483,187035.986,20.536,"schurfert6-61","2019"
"1:1789",204056.121,187036.911,20.324,"schurfert6-62","2019"
"1:1790",204056.589,187038.193,20.373,"schurfert6-63","2019"
"1:1791",204056.967,187039.108,20.406,"schurfert6-64","2019"
"1:1792",204057.194,187040.333,20.683,"schurfert6-65","2019"
"1:1793",204058.275,187034.645,20.671,"schurfert6-66","2019"
"1:1794",204058.728,187035.76,20.482,"schurfert6-67","2019"
"1:1795",204058.939,187037.399,20.53,"schurfert6-68","2019"
"1:1796",204059.299,187038.759,20.473,"schurfert6-69","2019"
"1:1797",204059.134,187040.06,20.59,"schurfert6-70","2019"
"1:1798",204060.709,187034.56,20.792,"schurfert6-71","2019"
"1:1799",204060.78,187035.66,20.668,"schurfert6-72","2019"
"1:1800",204060.651,187037.097,20.543,"schurfert6-73","2019"
"1:1801",204060.77,187038.584,20.512,"schurfert6-74","2019"
"1:1802",204060.996,187039.945,20.6,"schurfert6-75","2019"
"1:1803",206662.888,189530.717,22.852,"laren1-1","2019"
"1:1804",206661.809,189530.777,22.165,"laren1-2","2019"
"1:1805",206660.771,189530.658,22.695,"laren1-3","2019"
"1:1806",206659.531,189530.657,22.955,"laren1-4","2019"
"1:1807",206658.167,189530.558,23.252,"laren1-5","2019"
"1:1808",206663.012,189533.981,22.973,"laren1-6","2019"
"1:1809",206661.712,189533.838,22.368,"laren1-7","2019"
"1:1810",206660.6,189533.539,22.662,"laren1-8","2019"
"1:1811",206659.254,189533.239,23.08,"laren1-9","2019"
"1:1812",206657.89,189532.71,23.287,"laren1-10","2019"
"1:1813",206662.824,189537.09,22.985,"laren1-11","2019"
"1:1814",206661.394,189536.909,22.704,"laren1-12","2019"
"1:1815",206659.8,189536.168,22.649,"laren1-13","2019"
"1:1816",206658.573,189534.964,23.018,"laren1-14","2019"
"1:1817",206657.251,189533.915,23.259,"laren1-15","2019"
"1:1818",206661.865,189539.723,23.009,"laren1-16","2019"
"1:1819",206660.013,189538.982,22.604,"laren1-17","2019"
"1:1820",206659.087,189537.735,22.516,"laren1-18","2019"
"1:1821",206657.868,189536.438,22.884,"laren1-19","2019"
"1:1822",206656.56,189534.8,23.199,"laren1-20","2019"
"1:1823",206660.048,189541.708,23.246,"laren1-21","2019"
"1:1824",206659.068,189540.579,22.838,"laren1-22","2019"
"1:1825",206657.512,189538.923,22.701,"laren1-23","2019"
"1:1826",206656.419,189537.41,22.839,"laren1-24","2019"
"1:1827",206655.332,189535.701,23.158,"laren1-25","2019"
"1:1828",206657.484,189542.511,23.216,"laren1-26","2019"
"1:1829",206656.577,189540.976,22.613,"laren1-27","2019"
"1:1830",206655.744,189539.657,22.784,"laren1-28","2019"
"1:1831",206654.858,189538.108,22.791,"laren1-29","2019"
"1:1832",206653.972,189536.508,22.987,"laren1-30","2019"
"1:1833",206655.487,189544.641,23.284,"laren1-31","2019"
"1:1834",206654.572,189542.553,22.996,"laren1-32","2019"
"1:1835",206653.885,189540.661,22.685,"laren1-33","2019"
"1:1836",206653.299,189538.489,22.841,"laren1-34","2019"
"1:1837",206653.051,189536.616,22.998,"laren1-35","2019"
"1:1838",206652.676,189544.888,23.403,"laren1-36","2019"
"1:1839",206652.269,189542.885,22.873,"laren1-37","2019"
"1:1840",206652.034,189540.709,22.641,"laren1-38","2019"
"1:1841",206651.797,189538.421,22.898,"laren1-39","2019"
"1:1842",206652.14,189536.663,22.911,"laren1-40","2019"
"1:1843",206649.297,189543.677,23.063,"laren1-41","2019"
"1:1844",206649.038,189541.871,22.792,"laren1-42","2019"
"1:1845",206649.211,189539.489,22.795,"laren1-43","2019"
"1:1846",206649.399,189537.618,22.82,"laren1-44","2019"
"1:1847",206649.813,189535.592,23.322,"laren1-45","2019"
"1:1848",206646.581,189544.097,23.373,"laren1-46","2019"
"1:1849",206647.06,189541.473,22.857,"laren1-47","2019"
"1:1850",206647.091,189538.61,22.887,"laren1-48","2019"
"1:1851",206647.59,189536.911,22.909,"laren1-49","2019"
"1:1852",206648.161,189535.026,23.367,"laren1-50","2019"
"1:1853",206643.928,189542.969,23.329,"laren1-51","2019"
"1:1854",206645.139,189540.117,22.922,"laren1-52","2019"
"1:1855",206645.438,189537.594,22.864,"laren1-53","2019"
"1:1856",206645.655,189536.208,22.698,"laren1-54","2019"
